,Unnamed: 0,Respondent_ID,Gender,Age,Reasons_for_choosing_brands,Current_brands
520,520,120551,Non-binary,15-18,Taste/flavor preference,Gangster
521,521,120552,Male,31-45,Availability,Blue Bull
522,522,120553,Male,19-30,Availability,CodeX
523,523,120554,Female,15-18,Brand reputation,Blue Bull
524,524,120555,Female,19-30,Taste/flavor preference,CodeX
525,525,120556,Male,31-45,Availability,Blue Bull
526,526,120557,Male,19-30,Availability,Bepsi
527,527,120558,Male,19-30,Other,Sky 9
528,528,120559,Female,31-45,Taste/flavor preference,Bepsi
529,529,120560,Male,31-45,Brand reputation,Cola-Coka
530,530,120561,Male,31-45,Availability,Bepsi
531,531,120562,Male,31-45,Taste/flavor preference,Sky 9
532,532,120563,Female,19-30,Taste/flavor preference,Cola-Coka
533,533,120564,Non-binary,19-30,Other,Bepsi
534,534,120565,Female,15-18,Brand reputation,Cola-Coka
535,535,120566,Male,19-30,Taste/flavor preference,Bepsi
536,536,120567,Male,19-30,Taste/flavor preference,Gangster
537,537,120568,Male,15-18,Effectiveness,Blue Bull
538,538,120569,Male,19-30,Availability,CodeX
539,539,120570,Female,19-30,Taste/flavor preference,Blue Bull
540,540,120571,Male,19-30,Brand reputation,Blue Bull
541,541,120572,Male,19-30,Effectiveness,Bepsi
542,542,120573,Male,19-30,Availability,Blue Bull
543,543,120574,Male,19-30,Brand reputation,CodeX
544,544,120575,Female,31-45,Taste/flavor preference,CodeX
545,545,120576,Female,19-30,Brand reputation,Gangster
546,546,120577,Female,19-30,Other,CodeX
547,547,120578,Male,19-30,Brand reputation,Gangster
548,548,120579,Female,19-30,Other,CodeX
549,549,120580,Male,19-30,Brand reputation,CodeX
550,550,120581,Female,31-45,Taste/flavor preference,Sky 9
551,551,120582,Male,31-45,Availability,Bepsi
552,552,120583,Male,19-30,Taste/flavor preference,Blue Bull
553,553,120584,Male,19-30,Other,Bepsi
554,554,120585,Male,19-30,Other,CodeX
555,555,120586,Male,15-18,Effectiveness,Gangster
556,556,120587,Female,19-30,Brand reputation,Gangster
557,557,120588,Male,19-30,Brand reputation,CodeX
558,558,120589,Non-binary,31-45,Availability,Cola-Coka
559,559,120590,Female,31-45,Brand reputation,CodeX
560,560,120591,Male,15-18,Brand reputation,Sky 9
561,561,120592,Female,19-30,Other,Sky 9
562,562,120593,Male,19-30,Other,Bepsi
563,563,120594,Male,19-30,Other,Cola-Coka
564,564,120595,Male,15-18,Availability,Gangster
565,565,120596,Male,19-30,Availability,Gangster
566,566,120597,Male,19-30,Taste/flavor preference,Cola-Coka
567,567,120598,Male,15-18,Availability,Gangster
568,568,120599,Female,19-30,Effectiveness,CodeX
569,569,120600,Female,19-30,Availability,Sky 9
570,570,120601,Male,31-45,Taste/flavor preference,Cola-Coka
571,571,120602,Male,15-18,Taste/flavor preference,Others
572,572,120603,Female,19-30,Effectiveness,Blue Bull
573,573,120604,Female,31-45,Availability,Gangster
574,574,120605,Male,19-30,Availability,Bepsi
575,575,120606,Male,19-30,Effectiveness,Bepsi
576,576,120607,Female,19-30,Other,Blue Bull
577,577,120608,Male,31-45,Availability,Gangster
578,578,120609,Female,31-45,Brand reputation,Bepsi
579,579,120610,Female,31-45,Brand reputation,Blue Bull
580,580,120611,Non-binary,19-30,Effectiveness,Gangster
581,581,120612,Female,19-30,Other,Cola-Coka
582,582,120613,Male,46-65,Effectiveness,Bepsi
583,583,120614,Male,31-45,Effectiveness,Cola-Coka
584,584,120615,Male,46-65,Taste/flavor preference,Gangster
585,585,120616,Non-binary,19-30,Effectiveness,Bepsi
586,586,120617,Non-binary,19-30,Brand reputation,Bepsi
587,587,120618,Male,19-30,Brand reputation,Sky 9
588,588,120619,Male,19-30,Availability,Gangster
589,589,120620,Female,15-18,Effectiveness,Gangster
590,590,120621,Male,31-45,Other,Sky 9
591,591,120622,Male,19-30,Effectiveness,Cola-Coka
592,592,120623,Female,31-45,Effectiveness,Gangster
593,593,120624,Non-binary,19-30,Other,Sky 9
594,594,120625,Male,19-30,Other,Bepsi
595,595,120626,Male,19-30,Effectiveness,Bepsi
596,596,120627,Male,19-30,Other,Cola-Coka
597,597,120628,Male,15-18,Availability,Bepsi
598,598,120629,Female,19-30,Taste/flavor preference,Bepsi
599,599,120630,Male,31-45,Availability,Cola-Coka
600,600,120631,Male,31-45,Brand reputation,Sky 9
601,601,120632,Male,19-30,Brand reputation,Gangster
602,602,120633,Female,46-65,Availability,Cola-Coka
603,603,120634,Female,19-30,Effectiveness,CodeX
604,604,120635,Male,19-30,Availability,Cola-Coka
605,605,120636,Female,31-45,Brand reputation,Cola-Coka
606,606,120637,Male,31-45,Taste/flavor preference,Blue Bull
607,607,120638,Male,19-30,Taste/flavor preference,Blue Bull
608,608,120639,Male,19-30,Availability,Bepsi
609,609,120640,Male,19-30,Other,Cola-Coka
610,610,120641,Male,19-30,Brand reputation,Blue Bull
611,611,120642,Non-binary,19-30,Other,Others
612,612,120643,Male,19-30,Availability,Cola-Coka
613,613,120644,Male,31-45,Taste/flavor preference,Gangster
614,614,120645,Male,31-45,Other,Cola-Coka
615,615,120646,Female,19-30,Effectiveness,Sky 9
616,616,120647,Male,31-45,Availability,Blue Bull
617,617,120648,Female,19-30,Taste/flavor preference,Gangster
618,618,120649,Male,46-65,Other,Cola-Coka
619,619,120650,Male,19-30,Availability,Gangster
620,620,120651,Female,15-18,Effectiveness,Gangster
621,621,120652,Male,65+,Availability,Others
622,622,120653,Male,31-45,Other,Blue Bull
623,623,120654,Female,19-30,Other,Gangster
624,624,120655,Female,19-30,Effectiveness,Bepsi
625,625,120656,Male,19-30,Effectiveness,Gangster
626,626,120657,Male,31-45,Brand reputation,Bepsi
627,627,120658,Male,31-45,Availability,Gangster
628,628,120659,Female,15-18,Taste/flavor preference,Blue Bull
629,629,120660,Non-binary,19-30,Other,Gangster
630,630,120661,Male,31-45,Availability,Bepsi
631,631,120662,Female,19-30,Availability,Bepsi
632,632,120663,Male,19-30,Availability,Sky 9
633,633,120664,Male,19-30,Brand reputation,Sky 9
634,634,120665,Female,19-30,Other,Sky 9
635,635,120666,Non-binary,31-45,Brand reputation,Sky 9
636,636,120667,Female,19-30,Availability,Blue Bull
637,637,120668,Female,19-30,Effectiveness,Cola-Coka
638,638,120669,Male,19-30,Availability,Cola-Coka
639,639,120670,Female,19-30,Effectiveness,Gangster
640,640,120671,Male,31-45,Taste/flavor preference,Cola-Coka
641,641,120672,Male,31-45,Availability,CodeX
642,642,120673,Male,15-18,Other,Bepsi
643,643,120674,Female,19-30,Other,Bepsi
644,644,120675,Male,31-45,Availability,Cola-Coka
645,645,120676,Male,15-18,Brand reputation,Blue Bull
646,646,120677,Male,19-30,Brand reputation,Sky 9
647,647,120678,Female,19-30,Taste/flavor preference,Cola-Coka
648,648,120679,Female,46-65,Brand reputation,Cola-Coka
649,649,120680,Male,31-45,Other,Bepsi
650,650,120681,Male,15-18,Brand reputation,Blue Bull
651,651,120682,Male,19-30,Taste/flavor preference,Cola-Coka
652,652,120683,Male,19-30,Effectiveness,Bepsi
653,653,120684,Female,15-18,Taste/flavor preference,Gangster
654,654,120685,Female,15-18,Taste/flavor preference,Blue Bull
655,655,120686,Male,15-18,Brand reputation,Blue Bull
656,656,120687,Male,31-45,Availability,Bepsi
657,657,120688,Female,19-30,Brand reputation,Cola-Coka
658,658,120689,Male,19-30,Effectiveness,Others
659,659,120690,Female,31-45,Availability,Others
660,660,120691,Female,31-45,Taste/flavor preference,Sky 9
661,661,120692,Female,15-18,Other,Blue Bull
662,662,120693,Male,19-30,Availability,Cola-Coka
663,663,120694,Male,19-30,Availability,Gangster
664,664,120695,Male,31-45,Taste/flavor preference,Gangster
665,665,120696,Female,31-45,Other,Blue Bull
666,666,120697,Male,31-45,Other,Gangster
667,667,120698,Male,31-45,Taste/flavor preference,CodeX
668,668,120699,Female,15-18,Other,Blue Bull
669,669,120700,Male,31-45,Effectiveness,Gangster
670,670,120701,Female,31-45,Taste/flavor preference,Bepsi
671,671,120702,Male,19-30,Taste/flavor preference,Cola-Coka
672,672,120703,Female,19-30,Taste/flavor preference,Bepsi
673,673,120704,Male,31-45,Effectiveness,Cola-Coka
674,674,120705,Female,19-30,Other,Gangster
675,675,120706,Male,19-30,Effectiveness,Sky 9
676,676,120707,Male,19-30,Brand reputation,Gangster
677,677,120708,Female,19-30,Taste/flavor preference,Gangster
678,678,120709,Female,15-18,Taste/flavor preference,Gangster
679,679,120710,Female,19-30,Other,Cola-Coka
680,680,120711,Male,19-30,Other,Sky 9
681,681,120712,Male,19-30,Availability,Cola-Coka
682,682,120713,Male,19-30,Taste/flavor preference,Bepsi
683,683,120714,Female,15-18,Brand reputation,Gangster
684,684,120715,Male,31-45,Taste/flavor preference,CodeX
685,685,120716,Male,15-18,Effectiveness,CodeX
686,686,120717,Female,31-45,Effectiveness,Blue Bull
687,687,120718,Female,31-45,Other,Bepsi
688,688,120719,Female,19-30,Effectiveness,Blue Bull
689,689,120720,Female,19-30,Effectiveness,Gangster
690,690,120721,Female,19-30,Effectiveness,Cola-Coka
691,691,120722,Male,46-65,Effectiveness,Bepsi
692,692,120723,Male,19-30,Availability,Bepsi
693,693,120724,Female,19-30,Effectiveness,Bepsi
694,694,120725,Male,19-30,Brand reputation,CodeX
695,695,120726,Male,46-65,Availability,Cola-Coka
696,696,120727,Male,19-30,Availability,Cola-Coka
697,697,120728,Male,31-45,Other,CodeX
698,698,120729,Female,19-30,Other,Bepsi
699,699,120730,Male,19-30,Other,Bepsi
700,700,120731,Male,31-45,Effectiveness,Gangster
701,701,120732,Male,19-30,Brand reputation,CodeX
702,702,120733,Male,15-18,Brand reputation,Bepsi
703,703,120734,Female,19-30,Effectiveness,Gangster
704,704,120735,Male,46-65,Availability,Gangster
705,705,120736,Male,15-18,Brand reputation,Others
706,706,120737,Male,19-30,Availability,Cola-Coka
707,707,120738,Female,19-30,Effectiveness,Bepsi
708,708,120739,Male,19-30,Availability,Bepsi
709,709,120740,Female,19-30,Effectiveness,Cola-Coka
710,710,120741,Male,46-65,Brand reputation,Cola-Coka
711,711,120742,Male,31-45,Brand reputation,CodeX
712,712,120743,Male,19-30,Brand reputation,Blue Bull
713,713,120744,Male,19-30,Availability,Gangster
714,714,120745,Male,19-30,Other,Bepsi
715,715,120746,Female,19-30,Other,Blue Bull
716,716,120747,Male,19-30,Availability,Others
717,717,120748,Male,15-18,Brand reputation,Cola-Coka
718,718,120749,Female,19-30,Taste/flavor preference,Sky 9
719,719,120750,Female,31-45,Taste/flavor preference,Bepsi
720,720,120751,Male,19-30,Taste/flavor preference,Bepsi
721,721,120752,Male,19-30,Brand reputation,Gangster
722,722,120753,Male,19-30,Effectiveness,Cola-Coka
723,723,120754,Female,31-45,Other,CodeX
724,724,120755,Female,19-30,Other,Gangster
725,725,120756,Female,19-30,Brand reputation,Gangster
726,726,120757,Female,15-18,Effectiveness,Gangster
727,727,120758,Female,31-45,Other,Cola-Coka
728,728,120759,Female,19-30,Availability,Bepsi
729,729,120760,Female,15-18,Brand reputation,Gangster
730,730,120761,Male,19-30,Effectiveness,CodeX
731,731,120762,Male,31-45,Effectiveness,Sky 9
732,732,120763,Male,31-45,Taste/flavor preference,Gangster
733,733,120764,Female,65+,Brand reputation,Blue Bull
734,734,120765,Male,19-30,Brand reputation,Cola-Coka
735,735,120766,Female,15-18,Brand reputation,Sky 9
736,736,120767,Male,19-30,Brand reputation,Sky 9
737,737,120768,Non-binary,19-30,Effectiveness,Gangster
738,738,120769,Female,19-30,Brand reputation,CodeX
739,739,120770,Male,19-30,Availability,Gangster
740,740,120771,Female,19-30,Taste/flavor preference,Sky 9
741,741,120772,Male,31-45,Other,Gangster
742,742,120773,Male,19-30,Brand reputation,Others
743,743,120774,Male,19-30,Availability,Gangster
744,744,120775,Female,19-30,Other,Cola-Coka
745,745,120776,Male,15-18,Availability,Cola-Coka
746,746,120777,Female,19-30,Brand reputation,Bepsi
747,747,120778,Female,15-18,Taste/flavor preference,Sky 9
748,748,120779,Male,31-45,Effectiveness,Bepsi
749,749,120780,Male,65+,Effectiveness,CodeX
750,750,120781,Male,31-45,Availability,CodeX
751,751,120782,Female,19-30,Other,Gangster
752,752,120783,Male,19-30,Effectiveness,CodeX
753,753,120784,Male,31-45,Availability,CodeX
754,754,120785,Non-binary,19-30,Other,Cola-Coka
755,755,120786,Female,46-65,Brand reputation,CodeX
756,756,120787,Male,31-45,Taste/flavor preference,Cola-Coka
757,757,120788,Female,31-45,Effectiveness,Cola-Coka
758,758,120789,Male,19-30,Effectiveness,Cola-Coka
759,759,120790,Male,31-45,Taste/flavor preference,CodeX
760,760,120791,Male,31-45,Effectiveness,Bepsi
761,761,120792,Male,19-30,Taste/flavor preference,Cola-Coka
762,762,120793,Male,19-30,Taste/flavor preference,Others
763,763,120794,Female,15-18,Taste/flavor preference,Gangster
764,764,120795,Female,19-30,Other,Cola-Coka
765,765,120796,Male,19-30,Brand reputation,CodeX
766,766,120797,Male,19-30,Taste/flavor preference,Gangster
767,767,120798,Male,19-30,Brand reputation,Blue Bull
768,768,120799,Female,31-45,Brand reputation,Others
769,769,120800,Female,19-30,Taste/flavor preference,Cola-Coka
770,770,120801,Female,15-18,Effectiveness,Cola-Coka
771,771,120802,Female,31-45,Taste/flavor preference,CodeX
772,772,120803,Female,19-30,Taste/flavor preference,Bepsi
773,773,120804,Female,19-30,Brand reputation,Gangster
774,774,120805,Male,31-45,Brand reputation,Cola-Coka
775,775,120806,Female,46-65,Effectiveness,Cola-Coka
776,776,120807,Male,15-18,Brand reputation,Bepsi
777,777,120808,Female,65+,Taste/flavor preference,Cola-Coka
778,778,120809,Female,31-45,Other,Others
779,779,120810,Male,31-45,Other,Bepsi
780,780,120811,Male,31-45,Effectiveness,CodeX
781,781,120812,Male,19-30,Availability,Gangster
782,782,120813,Male,19-30,Availability,Bepsi
783,783,120814,Male,19-30,Other,Blue Bull
784,784,120815,Male,19-30,Other,Bepsi
785,785,120816,Male,31-45,Other,Sky 9
786,786,120817,Male,31-45,Other,CodeX
787,787,120818,Male,46-65,Brand reputation,Gangster
788,788,120819,Male,19-30,Effectiveness,Bepsi
789,789,120820,Female,46-65,Taste/flavor preference,CodeX
790,790,120821,Male,19-30,Other,Bepsi
791,791,120822,Female,65+,Effectiveness,Bepsi
792,792,120823,Male,19-30,Brand reputation,Gangster
793,793,120824,Male,46-65,Brand reputation,Cola-Coka
794,794,120825,Male,19-30,Brand reputation,Cola-Coka
795,795,120826,Non-binary,46-65,Effectiveness,Cola-Coka
796,796,120827,Female,19-30,Availability,Cola-Coka
797,797,120828,Female,31-45,Other,Bepsi
798,798,120829,Male,19-30,Availability,Sky 9
799,799,120830,Non-binary,19-30,Other,Sky 9
800,800,120831,Female,31-45,Other,Cola-Coka
801,801,120832,Male,19-30,Other,Gangster
802,802,120833,Male,15-18,Availability,CodeX
803,803,120834,Male,19-30,Taste/flavor preference,Cola-Coka
804,804,120835,Male,31-45,Effectiveness,Sky 9
805,805,120836,Male,31-45,Availability,Bepsi
806,806,120837,Non-binary,19-30,Brand reputation,Others
807,807,120838,Male,15-18,Brand reputation,Cola-Coka
808,808,120839,Female,31-45,Brand reputation,Cola-Coka
809,809,120840,Male,15-18,Availability,Cola-Coka
810,810,120841,Female,31-45,Effectiveness,Gangster
811,811,120842,Female,19-30,Brand reputation,Bepsi
812,812,120843,Male,31-45,Brand reputation,Gangster
813,813,120844,Male,19-30,Taste/flavor preference,Cola-Coka
814,814,120845,Female,31-45,Brand reputation,Cola-Coka
815,815,120846,Female,19-30,Effectiveness,Bepsi
816,816,120847,Male,31-45,Other,Others
817,817,120848,Male,19-30,Brand reputation,Cola-Coka
818,818,120849,Male,19-30,Brand reputation,Others
819,819,120850,Male,19-30,Brand reputation,Cola-Coka
820,820,120851,Male,15-18,Availability,Gangster
821,821,120852,Male,19-30,Taste/flavor preference,Gangster
822,822,120853,Male,19-30,Brand reputation,Bepsi
823,823,120854,Female,19-30,Effectiveness,Gangster
824,824,120855,Female,15-18,Effectiveness,Gangster
825,825,120856,Female,19-30,Brand reputation,Sky 9
826,826,120857,Female,19-30,Brand reputation,Gangster
827,827,120858,Male,31-45,Effectiveness,Bepsi
828,828,120859,Female,31-45,Availability,Sky 9
829,829,120860,Male,19-30,Taste/flavor preference,CodeX
830,830,120861,Female,19-30,Effectiveness,Cola-Coka
831,831,120862,Male,19-30,Taste/flavor preference,Cola-Coka
832,832,120863,Female,31-45,Brand reputation,Gangster
833,833,120864,Male,19-30,Brand reputation,Gangster
834,834,120865,Male,15-18,Availability,Cola-Coka
835,835,120866,Male,19-30,Taste/flavor preference,Sky 9
836,836,120867,Female,19-30,Other,Sky 9
837,837,120868,Female,19-30,Effectiveness,Bepsi
838,838,120869,Female,19-30,Taste/flavor preference,Others
839,839,120870,Male,31-45,Brand reputation,Gangster
840,840,120871,Female,15-18,Effectiveness,Cola-Coka
841,841,120872,Female,65+,Effectiveness,Cola-Coka
842,842,120873,Male,19-30,Brand reputation,Others
843,843,120874,Male,19-30,Taste/flavor preference,Cola-Coka
844,844,120875,Male,15-18,Brand reputation,Cola-Coka
845,845,120876,Female,19-30,Brand reputation,Cola-Coka
846,846,120877,Non-binary,19-30,Taste/flavor preference,Bepsi
847,847,120878,Female,31-45,Taste/flavor preference,CodeX
848,848,120879,Female,19-30,Effectiveness,Sky 9
849,849,120880,Male,19-30,Brand reputation,Blue Bull
850,850,120881,Male,15-18,Brand reputation,Bepsi
851,851,120882,Male,15-18,Other,Cola-Coka
852,852,120883,Male,15-18,Availability,Bepsi
853,853,120884,Male,31-45,Availability,Cola-Coka
854,854,120885,Male,19-30,Taste/flavor preference,Sky 9
855,855,120886,Female,31-45,Effectiveness,Cola-Coka
856,856,120887,Female,19-30,Taste/flavor preference,Cola-Coka
857,857,120888,Male,31-45,Taste/flavor preference,CodeX
858,858,120889,Female,31-45,Availability,Bepsi
859,859,120890,Male,31-45,Brand reputation,Blue Bull
860,860,120891,Female,19-30,Effectiveness,Cola-Coka
861,861,120892,Male,15-18,Taste/flavor preference,Others
862,862,120893,Female,31-45,Effectiveness,Bepsi
863,863,120894,Male,15-18,Brand reputation,Sky 9
864,864,120895,Male,31-45,Brand reputation,Gangster
865,865,120896,Female,19-30,Other,Bepsi
866,866,120897,Male,19-30,Effectiveness,CodeX
867,867,120898,Female,19-30,Other,Blue Bull
868,868,120899,Non-binary,15-18,Effectiveness,Cola-Coka
869,869,120900,Female,65+,Effectiveness,CodeX
870,870,120901,Male,19-30,Brand reputation,Cola-Coka
871,871,120902,Male,19-30,Brand reputation,Bepsi
872,872,120903,Female,19-30,Taste/flavor preference,Bepsi
873,873,120904,Male,31-45,Taste/flavor preference,Bepsi
874,874,120905,Female,15-18,Effectiveness,Others
875,875,120906,Male,19-30,Other,Blue Bull
876,876,120907,Female,46-65,Other,Bepsi
877,877,120908,Female,19-30,Availability,CodeX
878,878,120909,Male,19-30,Brand reputation,Bepsi
879,879,120910,Male,19-30,Availability,Cola-Coka
880,880,120911,Male,15-18,Taste/flavor preference,Sky 9
881,881,120912,Female,31-45,Effectiveness,CodeX
882,882,120913,Male,31-45,Taste/flavor preference,Sky 9
883,883,120914,Female,65+,Other,Gangster
884,884,120915,Male,19-30,Brand reputation,Sky 9
885,885,120916,Female,19-30,Effectiveness,Bepsi
886,886,120917,Female,31-45,Other,Bepsi
887,887,120918,Male,19-30,Other,Cola-Coka
888,888,120919,Female,19-30,Availability,Bepsi
889,889,120920,Female,15-18,Taste/flavor preference,Gangster
890,890,120921,Male,19-30,Brand reputation,Bepsi
891,891,120922,Female,15-18,Taste/flavor preference,Others
892,892,120923,Male,46-65,Other,Cola-Coka
893,893,120924,Female,19-30,Other,Gangster
894,894,120925,Male,31-45,Taste/flavor preference,Sky 9
895,895,120926,Male,19-30,Availability,Sky 9
896,896,120927,Male,46-65,Brand reputation,CodeX
897,897,120928,Male,19-30,Taste/flavor preference,Bepsi
898,898,120929,Male,31-45,Other,CodeX
899,899,120930,Female,31-45,Brand reputation,CodeX
