,Unnamed: 0.1,Unnamed: 0,Respondent_ID,Age,Gender,City_ID,City,Tier,Current_brands
361,361,361,120392,19-30,Male,CT117,Ahmedabad,Tier 2,Gangster
362,362,362,120393,19-30,Female,CT117,Ahmedabad,Tier 2,Bepsi
363,363,363,120394,19-30,Male,CT112,Mumbai,Tier 1,Bepsi
364,364,364,120395,19-30,Male,CT112,Mumbai,Tier 1,Gangster
365,365,365,120396,46-65,Female,CT118,Pune,Tier 2,Bepsi
366,366,366,120397,15-18,Female,CT111,Delhi,Tier 1,CodeX
367,367,367,120398,31-45,Male,CT120,Lucknow,Tier 2,Others
368,368,368,120399,19-30,Female,CT114,Chennai,Tier 1,Bepsi
369,369,369,120400,31-45,Male,CT116,Hyderabad,Tier 1,Sky 9
370,370,370,120401,19-30,Male,CT113,Bangalore,Tier 1,Others
371,371,371,120402,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
372,372,372,120403,15-18,Non-binary,CT116,Hyderabad,Tier 1,Gangster
373,373,373,120404,31-45,Female,CT111,Delhi,Tier 1,Cola-Coka
374,374,374,120405,19-30,Male,CT117,Ahmedabad,Tier 2,Cola-Coka
375,375,375,120406,19-30,Female,CT111,Delhi,Tier 1,Cola-Coka
376,376,376,120407,19-30,Male,CT120,Lucknow,Tier 2,Gangster
377,377,377,120408,19-30,Male,CT112,Mumbai,Tier 1,Cola-Coka
378,378,378,120409,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
379,379,379,120410,31-45,Female,CT118,Pune,Tier 2,Bepsi
380,380,380,120411,19-30,Female,CT116,Hyderabad,Tier 1,Blue Bull
381,381,381,120412,19-30,Female,CT113,Bangalore,Tier 1,Gangster
382,382,382,120413,19-30,Male,CT118,Pune,Tier 2,Sky 9
383,383,383,120414,15-18,Male,CT119,Jaipur,Tier 2,Gangster
384,384,384,120415,19-30,Male,CT112,Mumbai,Tier 1,Cola-Coka
385,385,385,120416,15-18,Male,CT113,Bangalore,Tier 1,Bepsi
386,386,386,120417,19-30,Male,CT112,Mumbai,Tier 1,Sky 9
387,387,387,120418,19-30,Male,CT114,Chennai,Tier 1,Bepsi
388,388,388,120419,19-30,Female,CT113,Bangalore,Tier 1,Cola-Coka
389,389,389,120420,19-30,Male,CT119,Jaipur,Tier 2,Bepsi
390,390,390,120421,31-45,Male,CT120,Lucknow,Tier 2,Cola-Coka
391,391,391,120422,19-30,Female,CT114,Chennai,Tier 1,CodeX
392,392,392,120423,19-30,Female,CT115,Kolkata,Tier 2,Bepsi
393,393,393,120424,31-45,Male,CT112,Mumbai,Tier 1,CodeX
394,394,394,120425,19-30,Female,CT116,Hyderabad,Tier 1,Blue Bull
395,395,395,120426,31-45,Female,CT115,Kolkata,Tier 2,Bepsi
396,396,396,120427,46-65,Female,CT118,Pune,Tier 2,CodeX
397,397,397,120428,15-18,Male,CT120,Lucknow,Tier 2,Bepsi
398,398,398,120429,31-45,Male,CT119,Jaipur,Tier 2,Gangster
399,399,399,120430,31-45,Female,CT113,Bangalore,Tier 1,Bepsi
400,400,400,120431,31-45,Male,CT116,Hyderabad,Tier 1,Gangster
401,401,401,120432,19-30,Female,CT116,Hyderabad,Tier 1,Cola-Coka
402,402,402,120433,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
403,403,403,120434,31-45,Male,CT119,Jaipur,Tier 2,Cola-Coka
404,404,404,120435,31-45,Female,CT113,Bangalore,Tier 1,Gangster
405,405,405,120436,46-65,Male,CT114,Chennai,Tier 1,Blue Bull
406,406,406,120437,19-30,Male,CT112,Mumbai,Tier 1,Blue Bull
407,407,407,120438,15-18,Male,CT111,Delhi,Tier 1,Cola-Coka
408,408,408,120439,19-30,Male,CT113,Bangalore,Tier 1,Gangster
409,409,409,120440,15-18,Male,CT119,Jaipur,Tier 2,Gangster
410,410,410,120441,19-30,Female,CT112,Mumbai,Tier 1,Sky 9
411,411,411,120442,65+,Female,CT112,Mumbai,Tier 1,Bepsi
412,412,412,120443,46-65,Male,CT116,Hyderabad,Tier 1,Bepsi
413,413,413,120444,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
414,414,414,120445,19-30,Male,CT113,Bangalore,Tier 1,Blue Bull
415,415,415,120446,19-30,Male,CT118,Pune,Tier 2,Cola-Coka
416,416,416,120447,31-45,Female,CT116,Hyderabad,Tier 1,CodeX
417,417,417,120448,19-30,Male,CT113,Bangalore,Tier 1,Others
418,418,418,120449,19-30,Female,CT118,Pune,Tier 2,Bepsi
419,419,419,120450,31-45,Female,CT119,Jaipur,Tier 2,Bepsi
420,420,420,120451,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
421,421,421,120452,31-45,Male,CT113,Bangalore,Tier 1,Cola-Coka
422,422,422,120453,19-30,Female,CT113,Bangalore,Tier 1,Gangster
423,423,423,120454,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
424,424,424,120455,31-45,Female,CT112,Mumbai,Tier 1,Bepsi
425,425,425,120456,19-30,Male,CT112,Mumbai,Tier 1,Cola-Coka
426,426,426,120457,19-30,Male,CT111,Delhi,Tier 1,Blue Bull
427,427,427,120458,31-45,Female,CT116,Hyderabad,Tier 1,Gangster
428,428,428,120459,46-65,Male,CT111,Delhi,Tier 1,Gangster
429,429,429,120460,19-30,Male,CT112,Mumbai,Tier 1,Cola-Coka
430,430,430,120461,31-45,Male,CT113,Bangalore,Tier 1,CodeX
431,431,431,120462,31-45,Male,CT114,Chennai,Tier 1,Cola-Coka
432,432,432,120463,46-65,Male,CT113,Bangalore,Tier 1,CodeX
433,433,433,120464,19-30,Female,CT113,Bangalore,Tier 1,Cola-Coka
434,434,434,120465,31-45,Male,CT116,Hyderabad,Tier 1,Sky 9
435,435,435,120466,31-45,Male,CT112,Mumbai,Tier 1,Cola-Coka
436,436,436,120467,31-45,Non-binary,CT116,Hyderabad,Tier 1,Cola-Coka
437,437,437,120468,31-45,Male,CT113,Bangalore,Tier 1,Gangster
438,438,438,120469,19-30,Non-binary,CT112,Mumbai,Tier 1,Bepsi
439,439,439,120470,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
440,440,440,120471,31-45,Female,CT117,Ahmedabad,Tier 2,CodeX
441,441,441,120472,31-45,Male,CT113,Bangalore,Tier 1,Gangster
442,442,442,120473,19-30,Female,CT116,Hyderabad,Tier 1,Sky 9
443,443,443,120474,46-65,Non-binary,CT118,Pune,Tier 2,Others
444,444,444,120475,19-30,Male,CT118,Pune,Tier 2,Cola-Coka
445,445,445,120476,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
446,446,446,120477,19-30,Female,CT113,Bangalore,Tier 1,CodeX
447,447,447,120478,31-45,Female,CT116,Hyderabad,Tier 1,CodeX
448,448,448,120479,19-30,Female,CT116,Hyderabad,Tier 1,Gangster
449,449,449,120480,31-45,Female,CT113,Bangalore,Tier 1,Cola-Coka
450,450,450,120481,19-30,Male,CT115,Kolkata,Tier 2,Cola-Coka
451,451,451,120482,15-18,Male,CT119,Jaipur,Tier 2,Gangster
452,452,452,120483,19-30,Male,CT113,Bangalore,Tier 1,Others
453,453,453,120484,19-30,Female,CT116,Hyderabad,Tier 1,CodeX
454,454,454,120485,19-30,Female,CT116,Hyderabad,Tier 1,Cola-Coka
455,455,455,120486,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
456,456,456,120487,15-18,Male,CT112,Mumbai,Tier 1,CodeX
457,457,457,120488,19-30,Female,CT116,Hyderabad,Tier 1,Cola-Coka
458,458,458,120489,31-45,Male,CT115,Kolkata,Tier 2,Blue Bull
459,459,459,120490,15-18,Male,CT113,Bangalore,Tier 1,Gangster
460,460,460,120491,15-18,Male,CT112,Mumbai,Tier 1,Gangster
461,461,461,120492,31-45,Female,CT119,Jaipur,Tier 2,CodeX
462,462,462,120493,31-45,Male,CT114,Chennai,Tier 1,Gangster
463,463,463,120494,19-30,Female,CT114,Chennai,Tier 1,Others
464,464,464,120495,46-65,Female,CT118,Pune,Tier 2,Bepsi
465,465,465,120496,19-30,Male,CT117,Ahmedabad,Tier 2,Blue Bull
466,466,466,120497,46-65,Male,CT116,Hyderabad,Tier 1,Cola-Coka
467,467,467,120498,31-45,Male,CT118,Pune,Tier 2,Cola-Coka
468,468,468,120499,65+,Non-binary,CT116,Hyderabad,Tier 1,Gangster
469,469,469,120500,19-30,Male,CT113,Bangalore,Tier 1,Others
470,470,470,120501,19-30,Female,CT113,Bangalore,Tier 1,Blue Bull
471,471,471,120502,19-30,Male,CT119,Jaipur,Tier 2,Bepsi
472,472,472,120503,19-30,Female,CT112,Mumbai,Tier 1,Bepsi
473,473,473,120504,31-45,Female,CT118,Pune,Tier 2,CodeX
474,474,474,120505,15-18,Male,CT119,Jaipur,Tier 2,Gangster
475,475,475,120506,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
476,476,476,120507,65+,Male,CT116,Hyderabad,Tier 1,Gangster
477,477,477,120508,31-45,Male,CT113,Bangalore,Tier 1,Cola-Coka
478,478,478,120509,15-18,Female,CT115,Kolkata,Tier 2,Gangster
479,479,479,120510,19-30,Non-binary,CT118,Pune,Tier 2,Bepsi
480,480,480,120511,31-45,Male,CT113,Bangalore,Tier 1,Bepsi
481,481,481,120512,19-30,Male,CT115,Kolkata,Tier 2,Sky 9
482,482,482,120513,46-65,Male,CT118,Pune,Tier 2,Cola-Coka
483,483,483,120514,19-30,Female,CT116,Hyderabad,Tier 1,Bepsi
484,484,484,120515,19-30,Male,CT111,Delhi,Tier 1,Sky 9
485,485,485,120516,15-18,Male,CT113,Bangalore,Tier 1,Gangster
486,486,486,120517,19-30,Male,CT118,Pune,Tier 2,Gangster
487,487,487,120518,19-30,Male,CT118,Pune,Tier 2,Sky 9
488,488,488,120519,31-45,Male,CT111,Delhi,Tier 1,Bepsi
489,489,489,120520,19-30,Female,CT117,Ahmedabad,Tier 2,CodeX
490,490,490,120521,19-30,Female,CT112,Mumbai,Tier 1,Bepsi
491,491,491,120522,19-30,Male,CT113,Bangalore,Tier 1,Sky 9
492,492,492,120523,19-30,Male,CT116,Hyderabad,Tier 1,Bepsi
493,493,493,120524,31-45,Male,CT114,Chennai,Tier 1,Gangster
494,494,494,120525,15-18,Female,CT113,Bangalore,Tier 1,Cola-Coka
495,495,495,120526,19-30,Male,CT112,Mumbai,Tier 1,Gangster
496,496,496,120527,19-30,Female,CT112,Mumbai,Tier 1,Gangster
497,497,497,120528,31-45,Male,CT111,Delhi,Tier 1,Cola-Coka
498,498,498,120529,19-30,Male,CT112,Mumbai,Tier 1,Bepsi
499,499,499,120530,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
500,500,500,120531,19-30,Female,CT116,Hyderabad,Tier 1,Cola-Coka
501,501,501,120532,19-30,Male,CT116,Hyderabad,Tier 1,Bepsi
502,502,502,120533,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
503,503,503,120534,19-30,Male,CT116,Hyderabad,Tier 1,Gangster
504,504,504,120535,31-45,Male,CT112,Mumbai,Tier 1,Others
505,505,505,120536,31-45,Non-binary,CT112,Mumbai,Tier 1,Bepsi
506,506,506,120537,31-45,Female,CT113,Bangalore,Tier 1,Bepsi
507,507,507,120538,31-45,Male,CT113,Bangalore,Tier 1,Sky 9
508,508,508,120539,65+,Non-binary,CT117,Ahmedabad,Tier 2,Blue Bull
509,509,509,120540,19-30,Female,CT118,Pune,Tier 2,Bepsi
510,510,510,120541,19-30,Male,CT115,Kolkata,Tier 2,Bepsi
511,511,511,120542,15-18,Female,CT112,Mumbai,Tier 1,CodeX
512,512,512,120543,15-18,Female,CT112,Mumbai,Tier 1,Blue Bull
513,513,513,120544,31-45,Female,CT113,Bangalore,Tier 1,Others
514,514,514,120545,19-30,Female,CT113,Bangalore,Tier 1,Cola-Coka
515,515,515,120546,19-30,Male,CT117,Ahmedabad,Tier 2,Others
516,516,516,120547,19-30,Non-binary,CT114,Chennai,Tier 1,Cola-Coka
517,517,517,120548,46-65,Female,CT112,Mumbai,Tier 1,Blue Bull
518,518,518,120549,19-30,Male,CT114,Chennai,Tier 1,Bepsi
519,519,519,120550,19-30,Female,CT112,Mumbai,Tier 1,Bepsi
520,520,520,120551,15-18,Non-binary,CT112,Mumbai,Tier 1,Gangster
521,521,521,120552,31-45,Male,CT118,Pune,Tier 2,Blue Bull
522,522,522,120553,19-30,Male,CT113,Bangalore,Tier 1,CodeX
523,523,523,120554,15-18,Female,CT118,Pune,Tier 2,Blue Bull
524,524,524,120555,19-30,Female,CT120,Lucknow,Tier 2,CodeX
525,525,525,120556,31-45,Male,CT119,Jaipur,Tier 2,Blue Bull
526,526,526,120557,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
527,527,527,120558,19-30,Male,CT116,Hyderabad,Tier 1,Sky 9
528,528,528,120559,31-45,Female,CT116,Hyderabad,Tier 1,Bepsi
529,529,529,120560,31-45,Male,CT112,Mumbai,Tier 1,Cola-Coka
530,530,530,120561,31-45,Male,CT116,Hyderabad,Tier 1,Bepsi
531,531,531,120562,31-45,Male,CT113,Bangalore,Tier 1,Sky 9
532,532,532,120563,19-30,Female,CT116,Hyderabad,Tier 1,Cola-Coka
533,533,533,120564,19-30,Non-binary,CT116,Hyderabad,Tier 1,Bepsi
534,534,534,120565,15-18,Female,CT113,Bangalore,Tier 1,Cola-Coka
535,535,535,120566,19-30,Male,CT118,Pune,Tier 2,Bepsi
536,536,536,120567,19-30,Male,CT112,Mumbai,Tier 1,Gangster
537,537,537,120568,15-18,Male,CT120,Lucknow,Tier 2,Blue Bull
538,538,538,120569,19-30,Male,CT113,Bangalore,Tier 1,CodeX
539,539,539,120570,19-30,Female,CT113,Bangalore,Tier 1,Blue Bull
540,540,540,120571,19-30,Male,CT119,Jaipur,Tier 2,Blue Bull
541,541,541,120572,19-30,Male,CT119,Jaipur,Tier 2,Bepsi
542,542,542,120573,19-30,Male,CT113,Bangalore,Tier 1,Blue Bull
543,543,543,120574,19-30,Male,CT114,Chennai,Tier 1,CodeX
544,544,544,120575,31-45,Female,CT113,Bangalore,Tier 1,CodeX
545,545,545,120576,19-30,Female,CT117,Ahmedabad,Tier 2,Gangster
546,546,546,120577,19-30,Female,CT113,Bangalore,Tier 1,CodeX
547,547,547,120578,19-30,Male,CT118,Pune,Tier 2,Gangster
548,548,548,120579,19-30,Female,CT116,Hyderabad,Tier 1,CodeX
549,549,549,120580,19-30,Male,CT113,Bangalore,Tier 1,CodeX
550,550,550,120581,31-45,Female,CT114,Chennai,Tier 1,Sky 9
551,551,551,120582,31-45,Male,CT113,Bangalore,Tier 1,Bepsi
552,552,552,120583,19-30,Male,CT112,Mumbai,Tier 1,Blue Bull
553,553,553,120584,19-30,Male,CT116,Hyderabad,Tier 1,Bepsi
554,554,554,120585,19-30,Male,CT113,Bangalore,Tier 1,CodeX
555,555,555,120586,15-18,Male,CT112,Mumbai,Tier 1,Gangster
556,556,556,120587,19-30,Female,CT115,Kolkata,Tier 2,Gangster
557,557,557,120588,19-30,Male,CT113,Bangalore,Tier 1,CodeX
558,558,558,120589,31-45,Non-binary,CT116,Hyderabad,Tier 1,Cola-Coka
559,559,559,120590,31-45,Female,CT118,Pune,Tier 2,CodeX
560,560,560,120591,15-18,Male,CT113,Bangalore,Tier 1,Sky 9
561,561,561,120592,19-30,Female,CT113,Bangalore,Tier 1,Sky 9
562,562,562,120593,19-30,Male,CT112,Mumbai,Tier 1,Bepsi
563,563,563,120594,19-30,Male,CT115,Kolkata,Tier 2,Cola-Coka
564,564,564,120595,15-18,Male,CT116,Hyderabad,Tier 1,Gangster
565,565,565,120596,19-30,Male,CT113,Bangalore,Tier 1,Gangster
566,566,566,120597,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
567,567,567,120598,15-18,Male,CT114,Chennai,Tier 1,Gangster
568,568,568,120599,19-30,Female,CT116,Hyderabad,Tier 1,CodeX
569,569,569,120600,19-30,Female,CT112,Mumbai,Tier 1,Sky 9
570,570,570,120601,31-45,Male,CT113,Bangalore,Tier 1,Cola-Coka
571,571,571,120602,15-18,Male,CT113,Bangalore,Tier 1,Others
572,572,572,120603,19-30,Female,CT115,Kolkata,Tier 2,Blue Bull
573,573,573,120604,31-45,Female,CT112,Mumbai,Tier 1,Gangster
574,574,574,120605,19-30,Male,CT116,Hyderabad,Tier 1,Bepsi
575,575,575,120606,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
576,576,576,120607,19-30,Female,CT113,Bangalore,Tier 1,Blue Bull
577,577,577,120608,31-45,Male,CT116,Hyderabad,Tier 1,Gangster
578,578,578,120609,31-45,Female,CT112,Mumbai,Tier 1,Bepsi
579,579,579,120610,31-45,Female,CT113,Bangalore,Tier 1,Blue Bull
580,580,580,120611,19-30,Non-binary,CT118,Pune,Tier 2,Gangster
581,581,581,120612,19-30,Female,CT116,Hyderabad,Tier 1,Cola-Coka
582,582,582,120613,46-65,Male,CT116,Hyderabad,Tier 1,Bepsi
583,583,583,120614,31-45,Male,CT115,Kolkata,Tier 2,Cola-Coka
584,584,584,120615,46-65,Male,CT112,Mumbai,Tier 1,Gangster
585,585,585,120616,19-30,Non-binary,CT118,Pune,Tier 2,Bepsi
586,586,586,120617,19-30,Non-binary,CT113,Bangalore,Tier 1,Bepsi
587,587,587,120618,19-30,Male,CT113,Bangalore,Tier 1,Sky 9
588,588,588,120619,19-30,Male,CT112,Mumbai,Tier 1,Gangster
589,589,589,120620,15-18,Female,CT116,Hyderabad,Tier 1,Gangster
590,590,590,120621,31-45,Male,CT114,Chennai,Tier 1,Sky 9
591,591,591,120622,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
592,592,592,120623,31-45,Female,CT117,Ahmedabad,Tier 2,Gangster
593,593,593,120624,19-30,Non-binary,CT112,Mumbai,Tier 1,Sky 9
594,594,594,120625,19-30,Male,CT114,Chennai,Tier 1,Bepsi
595,595,595,120626,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
596,596,596,120627,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
597,597,597,120628,15-18,Male,CT118,Pune,Tier 2,Bepsi
598,598,598,120629,19-30,Female,CT113,Bangalore,Tier 1,Bepsi
599,599,599,120630,31-45,Male,CT112,Mumbai,Tier 1,Cola-Coka
600,600,600,120631,31-45,Male,CT118,Pune,Tier 2,Sky 9
601,601,601,120632,19-30,Male,CT113,Bangalore,Tier 1,Gangster
602,602,602,120633,46-65,Female,CT118,Pune,Tier 2,Cola-Coka
603,603,603,120634,19-30,Female,CT117,Ahmedabad,Tier 2,CodeX
604,604,604,120635,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
605,605,605,120636,31-45,Female,CT112,Mumbai,Tier 1,Cola-Coka
606,606,606,120637,31-45,Male,CT111,Delhi,Tier 1,Blue Bull
607,607,607,120638,19-30,Male,CT113,Bangalore,Tier 1,Blue Bull
608,608,608,120639,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
609,609,609,120640,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
610,610,610,120641,19-30,Male,CT118,Pune,Tier 2,Blue Bull
611,611,611,120642,19-30,Non-binary,CT119,Jaipur,Tier 2,Others
612,612,612,120643,19-30,Male,CT117,Ahmedabad,Tier 2,Cola-Coka
613,613,613,120644,31-45,Male,CT116,Hyderabad,Tier 1,Gangster
614,614,614,120645,31-45,Male,CT113,Bangalore,Tier 1,Cola-Coka
615,615,615,120646,19-30,Female,CT116,Hyderabad,Tier 1,Sky 9
616,616,616,120647,31-45,Male,CT113,Bangalore,Tier 1,Blue Bull
617,617,617,120648,19-30,Female,CT118,Pune,Tier 2,Gangster
618,618,618,120649,46-65,Male,CT111,Delhi,Tier 1,Cola-Coka
619,619,619,120650,19-30,Male,CT113,Bangalore,Tier 1,Gangster
620,620,620,120651,15-18,Female,CT118,Pune,Tier 2,Gangster
621,621,621,120652,65+,Male,CT113,Bangalore,Tier 1,Others
622,622,622,120653,31-45,Male,CT114,Chennai,Tier 1,Blue Bull
623,623,623,120654,19-30,Female,CT113,Bangalore,Tier 1,Gangster
624,624,624,120655,19-30,Female,CT116,Hyderabad,Tier 1,Bepsi
625,625,625,120656,19-30,Male,CT112,Mumbai,Tier 1,Gangster
626,626,626,120657,31-45,Male,CT117,Ahmedabad,Tier 2,Bepsi
627,627,627,120658,31-45,Male,CT113,Bangalore,Tier 1,Gangster
628,628,628,120659,15-18,Female,CT116,Hyderabad,Tier 1,Blue Bull
629,629,629,120660,19-30,Non-binary,CT118,Pune,Tier 2,Gangster
630,630,630,120661,31-45,Male,CT117,Ahmedabad,Tier 2,Bepsi
631,631,631,120662,19-30,Female,CT116,Hyderabad,Tier 1,Bepsi
632,632,632,120663,19-30,Male,CT115,Kolkata,Tier 2,Sky 9
633,633,633,120664,19-30,Male,CT113,Bangalore,Tier 1,Sky 9
634,634,634,120665,19-30,Female,CT113,Bangalore,Tier 1,Sky 9
635,635,635,120666,31-45,Non-binary,CT113,Bangalore,Tier 1,Sky 9
636,636,636,120667,19-30,Female,CT113,Bangalore,Tier 1,Blue Bull
637,637,637,120668,19-30,Female,CT113,Bangalore,Tier 1,Cola-Coka
638,638,638,120669,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
639,639,639,120670,19-30,Female,CT119,Jaipur,Tier 2,Gangster
640,640,640,120671,31-45,Male,CT117,Ahmedabad,Tier 2,Cola-Coka
641,641,641,120672,31-45,Male,CT112,Mumbai,Tier 1,CodeX
642,642,642,120673,15-18,Male,CT113,Bangalore,Tier 1,Bepsi
643,643,643,120674,19-30,Female,CT113,Bangalore,Tier 1,Bepsi
644,644,644,120675,31-45,Male,CT114,Chennai,Tier 1,Cola-Coka
645,645,645,120676,15-18,Male,CT112,Mumbai,Tier 1,Blue Bull
646,646,646,120677,19-30,Male,CT115,Kolkata,Tier 2,Sky 9
647,647,647,120678,19-30,Female,CT120,Lucknow,Tier 2,Cola-Coka
648,648,648,120679,46-65,Female,CT118,Pune,Tier 2,Cola-Coka
649,649,649,120680,31-45,Male,CT114,Chennai,Tier 1,Bepsi
650,650,650,120681,15-18,Male,CT117,Ahmedabad,Tier 2,Blue Bull
651,651,651,120682,19-30,Male,CT112,Mumbai,Tier 1,Cola-Coka
652,652,652,120683,19-30,Male,CT116,Hyderabad,Tier 1,Bepsi
653,653,653,120684,15-18,Female,CT113,Bangalore,Tier 1,Gangster
654,654,654,120685,15-18,Female,CT114,Chennai,Tier 1,Blue Bull
655,655,655,120686,15-18,Male,CT112,Mumbai,Tier 1,Blue Bull
656,656,656,120687,31-45,Male,CT113,Bangalore,Tier 1,Bepsi
657,657,657,120688,19-30,Female,CT113,Bangalore,Tier 1,Cola-Coka
658,658,658,120689,19-30,Male,CT113,Bangalore,Tier 1,Others
659,659,659,120690,31-45,Female,CT114,Chennai,Tier 1,Others
660,660,660,120691,31-45,Female,CT116,Hyderabad,Tier 1,Sky 9
661,661,661,120692,15-18,Female,CT113,Bangalore,Tier 1,Blue Bull
662,662,662,120693,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
663,663,663,120694,19-30,Male,CT114,Chennai,Tier 1,Gangster
664,664,664,120695,31-45,Male,CT113,Bangalore,Tier 1,Gangster
665,665,665,120696,31-45,Female,CT113,Bangalore,Tier 1,Blue Bull
666,666,666,120697,31-45,Male,CT114,Chennai,Tier 1,Gangster
667,667,667,120698,31-45,Male,CT112,Mumbai,Tier 1,CodeX
668,668,668,120699,15-18,Female,CT113,Bangalore,Tier 1,Blue Bull
669,669,669,120700,31-45,Male,CT112,Mumbai,Tier 1,Gangster
670,670,670,120701,31-45,Female,CT113,Bangalore,Tier 1,Bepsi
671,671,671,120702,19-30,Male,CT118,Pune,Tier 2,Cola-Coka
672,672,672,120703,19-30,Female,CT112,Mumbai,Tier 1,Bepsi
673,673,673,120704,31-45,Male,CT118,Pune,Tier 2,Cola-Coka
674,674,674,120705,19-30,Female,CT116,Hyderabad,Tier 1,Gangster
675,675,675,120706,19-30,Male,CT113,Bangalore,Tier 1,Sky 9
676,676,676,120707,19-30,Male,CT113,Bangalore,Tier 1,Gangster
677,677,677,120708,19-30,Female,CT119,Jaipur,Tier 2,Gangster
678,678,678,120709,15-18,Female,CT114,Chennai,Tier 1,Gangster
679,679,679,120710,19-30,Female,CT119,Jaipur,Tier 2,Cola-Coka
680,680,680,120711,19-30,Male,CT113,Bangalore,Tier 1,Sky 9
681,681,681,120712,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
682,682,682,120713,19-30,Male,CT116,Hyderabad,Tier 1,Bepsi
683,683,683,120714,15-18,Female,CT115,Kolkata,Tier 2,Gangster
684,684,684,120715,31-45,Male,CT117,Ahmedabad,Tier 2,CodeX
685,685,685,120716,15-18,Male,CT116,Hyderabad,Tier 1,CodeX
686,686,686,120717,31-45,Female,CT116,Hyderabad,Tier 1,Blue Bull
687,687,687,120718,31-45,Female,CT116,Hyderabad,Tier 1,Bepsi
688,688,688,120719,19-30,Female,CT112,Mumbai,Tier 1,Blue Bull
689,689,689,120720,19-30,Female,CT116,Hyderabad,Tier 1,Gangster
690,690,690,120721,19-30,Female,CT116,Hyderabad,Tier 1,Cola-Coka
691,691,691,120722,46-65,Male,CT113,Bangalore,Tier 1,Bepsi
692,692,692,120723,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
693,693,693,120724,19-30,Female,CT113,Bangalore,Tier 1,Bepsi
694,694,694,120725,19-30,Male,CT119,Jaipur,Tier 2,CodeX
695,695,695,120726,46-65,Male,CT113,Bangalore,Tier 1,Cola-Coka
696,696,696,120727,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
697,697,697,120728,31-45,Male,CT116,Hyderabad,Tier 1,CodeX
698,698,698,120729,19-30,Female,CT116,Hyderabad,Tier 1,Bepsi
699,699,699,120730,19-30,Male,CT117,Ahmedabad,Tier 2,Bepsi
700,700,700,120731,31-45,Male,CT112,Mumbai,Tier 1,Gangster
701,701,701,120732,19-30,Male,CT112,Mumbai,Tier 1,CodeX
702,702,702,120733,15-18,Male,CT115,Kolkata,Tier 2,Bepsi
703,703,703,120734,19-30,Female,CT119,Jaipur,Tier 2,Gangster
704,704,704,120735,46-65,Male,CT116,Hyderabad,Tier 1,Gangster
705,705,705,120736,15-18,Male,CT115,Kolkata,Tier 2,Others
706,706,706,120737,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
707,707,707,120738,19-30,Female,CT119,Jaipur,Tier 2,Bepsi
708,708,708,120739,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
709,709,709,120740,19-30,Female,CT113,Bangalore,Tier 1,Cola-Coka
710,710,710,120741,46-65,Male,CT119,Jaipur,Tier 2,Cola-Coka
711,711,711,120742,31-45,Male,CT113,Bangalore,Tier 1,CodeX
712,712,712,120743,19-30,Male,CT113,Bangalore,Tier 1,Blue Bull
713,713,713,120744,19-30,Male,CT114,Chennai,Tier 1,Gangster
714,714,714,120745,19-30,Male,CT114,Chennai,Tier 1,Bepsi
715,715,715,120746,19-30,Female,CT114,Chennai,Tier 1,Blue Bull
716,716,716,120747,19-30,Male,CT116,Hyderabad,Tier 1,Others
717,717,717,120748,15-18,Male,CT114,Chennai,Tier 1,Cola-Coka
718,718,718,120749,19-30,Female,CT113,Bangalore,Tier 1,Sky 9
719,719,719,120750,31-45,Female,CT116,Hyderabad,Tier 1,Bepsi
720,720,720,120751,19-30,Male,CT116,Hyderabad,Tier 1,Bepsi
721,721,721,120752,19-30,Male,CT113,Bangalore,Tier 1,Gangster
722,722,722,120753,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
723,723,723,120754,31-45,Female,CT115,Kolkata,Tier 2,CodeX
724,724,724,120755,19-30,Female,CT113,Bangalore,Tier 1,Gangster
